,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
2927,1,300.7,309.6,1421,49.8,165,0,0,0,0,0,0
2928,1,300.8,309.7,1258,54.9,168,0,0,0,0,0,0
2929,1,300.8,309.7,1482,39.0,171,0,0,0,0,0,0
2930,2,300.7,309.6,1403,51.3,174,0,0,0,0,0,0
2931,0,300.8,309.7,1373,45.4,179,0,0,0,0,0,0
2932,0,300.9,309.7,1460,42.1,181,0,0,0,0,0,0
2933,1,300.8,309.7,1751,27.9,183,0,0,0,0,0,0
2934,1,300.8,309.6,1546,42.3,186,0,0,0,0,0,0
2935,1,300.8,309.7,1680,28.2,189,0,0,0,0,0,0
2936,1,300.9,309.7,1394,48.8,192,0,0,0,0,0,0
2937,0,300.7,309.6,1810,26.0,195,0,0,0,0,0,0
2938,0,300.7,309.5,1479,34.5,197,0,0,0,0,0,0
2939,0,300.9,309.7,1431,41.4,199,0,0,0,0,0,0
2942,0,300.7,309.5,1461,49.9,0,0,0,0,0,0,0
2944,0,300.7,309.6,1505,34.9,7,0,0,0,0,0,0
2946,1,300.7,309.5,1622,30.5,14,0,0,0,0,0,0
2947,0,300.7,309.5,1592,29.0,17,0,0,0,0,0,0
2948,0,300.7,309.5,1850,24.5,19,0,0,0,0,0,0
2949,1,300.7,309.5,1470,48.7,21,0,0,0,0,0,0
2950,1,300.7,309.5,1445,46.4,24,0,0,0,0,0,0
2951,0,300.7,309.5,1685,31.1,27,0,0,0,0,0,0
2952,2,300.7,309.5,1667,30.5,29,0,0,0,0,0,0
2953,0,300.7,309.5,1578,35.4,34,0,0,0,0,0,0
2954,2,300.6,309.4,1691,28.0,36,0,0,0,0,0,0
2955,1,300.7,309.5,1439,43.8,41,0,0,0,0,0,0
2956,1,300.8,309.6,1404,38.7,44,0,0,0,0,0,0
2957,0,300.8,309.6,1498,45.8,47,0,0,0,0,0,0
2958,1,300.8,309.5,1481,44.5,49,0,0,0,0,0,0
2959,1,300.7,309.4,1589,35.0,52,0,0,0,0,0,0
2960,0,300.7,309.5,1467,44.3,55,0,0,0,0,0,0
2961,0,300.6,309.4,1654,32.8,57,0,0,0,0,0,0
2962,0,300.7,309.5,1508,39.9,59,0,0,0,0,0,0
2963,1,300.7,309.6,1439,43.0,61,0,0,0,0,0,0
2964,0,300.7,309.5,1692,30.3,64,0,0,0,0,0,0
2965,1,300.7,309.5,1838,24.9,66,0,0,0,0,0,0
2966,0,300.6,309.3,1601,40.2,69,0,0,0,0,0,0
2967,0,300.6,309.4,1369,51.6,71,0,0,0,0,0,0
2968,1,300.6,309.4,1312,45.2,73,0,0,0,0,0,0
2969,0,300.6,309.4,1468,44.1,76,0,0,0,0,0,0
2970,1,300.6,309.4,1452,39.4,78,0,0,0,0,0,0
2971,1,300.7,309.5,1393,43.9,81,0,0,0,0,0,0
2972,1,300.6,309.4,1432,44.2,84,0,0,0,0,0,0
2973,1,300.6,309.3,1510,46.0,87,0,0,0,0,0,0
2974,1,300.6,309.4,1521,37.2,90,0,0,0,0,0,0
2975,2,300.5,309.4,1360,46.2,93,0,0,0,0,0,0
2976,1,300.5,309.3,1881,25.5,98,0,0,0,0,0,0
2977,0,300.4,309.3,1413,50.3,101,0,0,0,0,0,0
2978,2,300.5,309.4,1642,36.2,103,0,0,0,0,0,0
2979,0,300.5,309.5,1542,38.5,108,0,0,0,0,0,0
2980,0,300.4,309.5,1447,39.3,110,0,0,0,0,0,0
2981,2,300.4,309.4,1530,40.4,112,0,0,0,0,0,0
2982,0,300.5,309.5,1795,27.7,117,0,0,0,0,0,0
2983,0,300.6,309.6,1290,57.4,119,0,0,0,0,0,0
2984,0,300.6,309.7,1639,30.4,121,0,0,0,0,0,0
2985,0,300.7,309.8,1596,31.5,123,0,0,0,0,0,0
2986,0,300.6,309.8,1455,48.0,125,0,0,0,0,0,0
2987,1,300.6,309.8,1659,28.9,127,0,0,0,0,0,0
2988,1,300.6,309.8,1532,42.5,130,0,0,0,0,0,0
2989,0,300.6,309.8,1502,42.4,133,0,0,0,0,0,0
2990,0,300.6,309.8,1688,28.6,135,0,0,0,0,0,0
2991,1,300.5,309.7,1341,50.9,137,0,0,0,0,0,0
2992,1,300.5,309.7,1685,29.4,140,0,0,0,0,0,0
2993,1,300.5,309.8,1370,55.9,143,0,0,0,0,0,0
2994,0,300.5,309.8,1461,52.5,146,0,0,0,0,0,0
2995,0,300.5,309.8,1550,37.4,148,0,0,0,0,0,0
2996,1,300.5,309.8,1508,37.8,150,0,0,0,0,0,0
2997,0,300.5,309.8,1345,62.7,153,0,0,0,0,0,0
2998,0,300.5,309.7,1616,34.5,155,0,0,0,0,0,0
2999,0,300.5,309.7,1395,61.0,157,0,0,0,0,0,0
3001,0,300.5,309.8,1445,43.9,164,0,0,0,0,0,0
3002,1,300.5,309.8,1555,38.9,166,0,0,0,0,0,0
3003,1,300.6,309.9,1449,42.4,169,0,0,0,0,0,0
3004,1,300.5,309.9,1466,53.2,172,0,0,0,0,0,0
3005,0,300.5,309.9,1503,37.4,175,0,0,0,0,0,0
3006,0,300.4,309.7,1488,35.7,177,0,0,0,0,0,0
3007,0,300.4,309.7,1314,50.2,179,0,0,0,0,0,0
3008,1,300.4,309.7,1547,38.0,181,0,0,0,0,0,0
3009,1,300.4,309.7,1466,39.8,184,0,0,0,0,0,0
3010,0,300.3,309.6,1537,37.1,187,0,0,0,0,0,0
3011,1,300.2,309.5,1434,51.5,189,0,0,0,0,0,0
3012,0,300.4,309.6,1432,44.7,192,0,0,0,0,0,0
3013,0,300.5,309.6,1390,48.4,194,0,0,0,0,0,0
3014,0,300.5,309.7,1580,42.8,196,0,0,0,0,0,0
3015,0,300.5,309.7,1589,30.5,198,0,0,0,0,0,0
3016,0,300.5,309.8,1441,48.8,200,0,0,0,0,0,0
3017,0,300.5,309.8,1305,51.7,202,0,0,0,0,0,0
3018,1,300.5,309.8,1566,35.9,204,0,0,0,0,0,0
3019,0,300.5,309.8,1379,54.2,207,1,0,0,0,1,0
3020,0,300.4,309.6,1543,38.1,209,0,0,0,0,0,0
3021,0,300.5,309.8,1421,49.6,211,0,0,0,0,0,0
3022,0,300.5,309.6,1760,30.6,213,0,0,0,0,0,0
3023,0,300.4,309.5,1711,29.2,215,0,0,0,0,0,0
3024,0,300.5,309.6,1465,41.6,217,0,0,0,0,0,0
3025,0,300.5,309.6,1366,50.2,219,0,0,0,0,0,0
3026,1,300.4,309.5,1888,21.9,221,0,0,0,0,0,0
3027,0,300.5,309.5,1777,23.6,0,0,0,0,0,0,0
3028,0,300.5,309.5,1379,55.6,2,0,0,0,0,0,0
3029,0,300.4,309.5,1525,51.3,4,0,0,0,0,0,0
3030,1,300.4,309.6,1563,34.0,6,0,0,0,0,0,0
3031,1,300.5,309.7,1389,43.3,9,0,0,0,0,0,0
3032,1,300.6,309.8,1447,42.9,12,0,0,0,0,0,0
3034,2,300.6,309.7,1470,43.8,18,0,0,0,0,0,0
3035,1,300.6,309.7,1428,42.6,23,0,0,0,0,0,0
3036,0,300.4,309.6,1319,48.1,26,0,0,0,0,0,0
3037,0,300.5,309.7,1887,24.3,28,0,0,0,0,0,0
3038,0,300.4,309.5,1349,50.4,30,0,0,0,0,0,0
3039,1,300.3,309.5,1665,31.4,32,0,0,0,0,0,0
3040,0,300.3,309.5,1474,38.7,35,0,0,0,0,0,0
3041,0,300.4,309.5,1543,38.9,37,0,0,0,0,0,0
3042,1,300.2,309.4,1459,43.9,39,0,0,0,0,0,0
3043,0,300.3,309.5,1551,37.9,42,0,0,0,0,0,0
3045,0,300.2,309.4,1526,35.3,46,0,0,0,0,0,0
3046,1,300.2,309.4,1501,40.0,48,0,0,0,0,0,0
3047,0,300.2,309.4,1558,38.3,51,0,0,0,0,0,0
3048,0,300.2,309.3,1532,43.2,53,0,0,0,0,0,0
3049,0,300.1,309.2,1326,55.9,55,0,0,0,0,0,0
3050,0,300.2,309.2,1431,51.3,57,0,0,0,0,0,0
3051,0,300.2,309.3,1366,49.3,59,0,0,0,0,0,0
3052,0,300.1,309.2,1421,42.5,61,0,0,0,0,0,0
3053,2,300.2,309.3,1506,35.6,63,0,0,0,0,0,0
3054,2,300.2,309.3,1342,48.7,68,0,0,0,0,0,0
3055,0,300.1,309.2,1427,37.6,73,0,0,0,0,0,0
3056,0,300.2,309.2,1667,29.9,75,0,0,0,0,0,0
3057,0,300.1,309.1,1400,46.7,77,0,0,0,0,0,0
3058,0,300.0,309.0,1709,32.1,79,0,0,0,0,0,0
3059,1,300.0,309.0,1368,45.8,81,0,0,0,0,0,0
3060,0,300.0,309.1,1882,23.8,84,0,0,0,0,0,0
3061,0,300.1,309.1,1353,58.7,86,0,0,0,0,0,0
3062,0,299.9,309.0,1553,40.0,88,0,0,0,0,0,0
3063,0,300.0,309.1,1431,45.4,90,0,0,0,0,0,0
3064,1,300.1,309.1,1731,30.4,92,0,0,0,0,0,0
3065,1,300.1,309.2,1687,27.7,95,0,0,0,0,0,1
3066,1,300.1,309.2,1457,44.3,98,0,0,0,0,0,0
3067,0,300.1,309.2,1533,37.0,101,0,0,0,0,0,0
3068,2,300.0,309.0,1622,31.8,103,0,0,0,0,0,0
3069,0,300.0,309.1,1791,28.2,108,0,0,0,0,0,0
3070,0,300.0,309.1,1631,28.3,110,0,0,0,0,0,0
3072,0,300.1,309.0,1314,58.2,114,0,0,0,0,0,0
3073,0,300.1,309.1,1478,46.9,116,0,0,0,0,0,0
3074,0,300.1,309.2,1783,27.3,118,0,0,0,0,0,0
3075,1,300.1,309.2,1385,46.1,120,0,0,0,0,0,0
3076,0,300.0,309.2,1444,43.6,123,0,0,0,0,0,0
3077,0,300.1,309.3,1841,23.0,125,0,0,0,0,0,0
3078,1,300.1,309.4,1349,56.2,127,0,0,0,0,0,0
3079,0,300.1,309.3,1340,56.0,130,0,0,0,0,0,0
3080,1,299.9,309.2,1539,43.2,132,0,0,0,0,0,0
3082,1,300.0,309.3,1407,43.9,138,0,0,0,0,0,0
3083,0,300.1,309.3,1712,28.5,141,0,0,0,0,0,0
3084,2,300.1,309.4,1329,55.2,143,0,0,0,0,0,0
3085,0,300.1,309.2,1441,42.9,148,0,0,0,0,0,0
3086,0,300.0,309.2,1610,32.1,150,0,0,0,0,0,0
3087,1,300.0,309.1,1474,45.2,152,0,0,0,0,0,0
3088,1,300.0,309.1,1624,30.8,155,0,0,0,0,0,0
3089,2,300.1,309.3,1520,38.2,158,0,0,0,0,0,0
3090,2,300.1,309.3,1448,45.8,163,0,0,0,0,0,0
3091,0,300.0,309.3,1558,29.7,168,0,0,0,0,0,0
3093,0,300.0,309.3,1397,51.2,173,0,0,0,0,0,0
3095,1,299.9,309.2,1574,36.5,177,0,0,0,0,0,0
3096,0,299.9,309.2,1560,38.9,180,0,0,0,0,0,0
3097,1,299.9,309.2,1353,49.8,182,0,0,0,0,0,0
3098,1,299.9,309.2,1389,51.2,185,0,0,0,0,0,0
3099,1,299.9,309.1,1513,43.8,188,0,0,0,0,0,0
3100,0,299.8,309.1,1578,42.1,191,0,0,0,0,0,0
3101,2,299.8,309.0,1467,37.3,193,0,0,0,0,0,0
3102,0,299.9,309.1,1412,48.3,198,0,0,0,0,0,0
3103,0,299.8,309.1,1668,30.3,200,0,0,0,0,0,0
3104,1,299.8,309.2,1678,29.8,202,0,0,0,0,0,0
3105,0,299.8,309.1,1612,35.4,205,0,0,0,0,0,0
3106,0,299.8,309.1,1485,39.9,207,0,0,0,0,0,0
3107,1,299.8,309.1,1456,39.4,209,0,0,0,0,0,0
3108,0,299.8,309.2,1504,38.7,212,0,0,0,0,0,0
3109,0,299.9,309.2,1491,44.3,214,0,0,0,0,0,0
3110,2,299.9,309.2,1525,33.2,0,0,0,0,0,0,0
3111,0,300.0,309.2,1759,27.9,5,0,0,0,0,0,0
3112,1,299.8,309.1,1355,56.7,7,0,0,0,0,0,0
3113,1,299.9,309.1,1345,56.8,10,0,0,0,0,0,0
3114,1,299.9,309.2,1683,30.5,13,0,0,0,0,0,0
3115,0,299.9,309.2,1658,34.8,16,0,0,0,0,0,0
3116,0,300.0,309.2,1566,34.4,18,0,0,0,0,0,0
3117,1,300.1,309.3,1469,43.9,20,0,0,0,0,0,0
3118,1,300.2,309.5,1458,46.9,23,0,0,0,0,0,0
3119,0,300.1,309.4,1858,23.6,26,0,0,0,0,0,0
3120,2,300.1,309.4,1563,40.8,28,0,0,0,0,0,0
3122,0,300.0,309.3,1473,46.0,35,0,0,0,0,0,0
3123,2,300.0,309.4,1498,38.5,37,0,0,0,0,0,0
3124,0,300.1,309.4,1568,39.7,42,0,0,0,0,0,0
3125,0,300.1,309.4,1694,27.4,44,0,0,0,0,0,0
3126,0,300.0,309.4,1499,35.7,46,0,0,0,0,0,0
3127,0,300.0,309.5,1717,28.3,48,0,0,0,0,0,0
3128,1,300.1,309.5,1462,42.8,50,0,0,0,0,0,0
3129,0,300.1,309.6,1642,34.5,53,0,0,0,0,0,0
3130,0,300.1,309.6,1760,25.4,55,0,0,0,0,0,0
3131,0,300.1,309.5,1660,32.7,57,0,0,0,0,0,0
3132,0,300.1,309.5,1557,40.6,59,0,0,0,0,0,0
3133,2,300.2,309.6,1442,49.2,61,0,0,0,0,0,0
3134,0,300.2,309.6,1359,51.5,66,0,0,0,0,0,0
3135,0,300.4,309.8,1342,52.5,68,0,0,0,0,0,0
3136,0,300.4,309.9,1435,54.8,70,0,0,0,0,0,0
3137,0,300.4,309.9,1567,36.5,72,0,0,0,0,0,0
3138,0,300.4,309.9,1376,43.5,74,0,0,0,0,0,0
3139,2,300.4,309.9,1513,38.7,76,0,0,0,0,0,0
3141,0,300.5,310.0,1521,45.1,86,0,0,0,0,0,0
3142,0,300.6,310.0,1658,34.7,88,0,0,0,0,0,0
3143,2,300.6,310.0,1419,42.4,90,0,0,0,0,0,0
3144,1,300.6,310.0,1478,36.3,95,0,0,0,0,0,0
3145,1,300.5,310.0,1415,43.5,98,0,0,0,0,0,0
3146,1,300.5,309.9,1780,26.5,101,0,0,0,0,0,0
3147,1,300.4,309.7,1440,42.8,104,0,0,0,0,0,0
3148,2,300.4,309.8,1448,39.7,107,0,0,0,0,0,0
3149,2,300.4,309.7,1500,35.2,112,0,0,0,0,0,0
3150,0,300.4,309.8,1513,32.9,117,0,0,0,0,0,0
3151,0,300.5,309.8,1428,43.8,119,0,0,0,0,0,0
3152,1,300.5,309.8,1473,42.3,121,0,0,0,0,0,0
3153,1,300.5,309.9,1483,49.3,124,0,0,0,0,0,0
3154,0,300.4,309.7,1534,42.5,127,0,0,0,0,0,0
3155,0,300.5,309.8,1367,54.0,129,0,0,0,0,0,0
3156,0,300.4,309.7,1467,36.9,131,0,0,0,0,0,0
3157,1,300.4,309.7,1488,42.2,133,0,0,0,0,0,0
3158,0,300.4,309.7,1679,30.1,136,0,0,0,0,0,0
3159,2,300.4,309.8,1409,47.5,138,0,0,0,0,0,0
3160,1,300.4,309.7,1367,51.2,143,0,0,0,0,0,0
3161,0,300.4,309.8,1314,63.1,146,0,0,0,0,0,0
3162,0,300.5,309.9,1480,40.0,148,0,0,0,0,0,0
3163,0,300.4,309.8,1549,38.9,150,0,0,0,0,0,0
3164,0,300.4,309.7,1685,31.3,152,0,0,0,0,0,0
3165,0,300.4,309.6,1536,34.5,154,0,0,0,0,0,0
3166,1,300.4,309.7,1539,37.7,156,0,0,0,0,0,0
3167,0,300.4,309.7,1384,45.1,159,0,0,0,0,0,0
3168,1,300.4,309.6,1614,30.3,161,0,0,0,0,0,0
3169,1,300.4,309.6,1675,35.5,164,0,0,0,0,0,0
3170,1,300.4,309.7,1685,32.3,167,0,0,0,0,0,0
3171,0,300.4,309.6,1386,56.9,170,0,0,0,0,0,0
3172,1,300.3,309.6,1488,41.3,172,0,0,0,0,0,0
3173,0,300.3,309.6,1624,32.6,175,0,0,0,0,0,0
3174,0,300.3,309.6,1600,34.6,177,0,0,0,0,0,0
3175,0,300.3,309.6,1468,44.7,179,0,0,0,0,0,0
3176,0,300.3,309.6,1435,45.4,181,0,0,0,0,0,0
3177,1,300.2,309.5,1564,33.4,183,0,0,0,0,0,0
3178,1,300.2,309.4,1329,53.6,186,0,0,0,0,0,0
3179,0,300.1,309.3,1570,36.8,189,0,0,0,0,0,0
3180,1,300.2,309.4,1433,48.8,191,0,0,0,0,0,0
3181,0,300.2,309.4,1527,37.0,194,0,0,0,0,0,0
3182,1,300.1,309.3,1443,50.3,196,0,0,0,0,0,0
3183,0,300.1,309.3,1616,32.0,199,0,0,0,0,0,0
3184,0,300.1,309.3,1654,31.0,201,0,0,0,0,0,0
3185,0,300.1,309.3,1685,27.1,203,0,0,0,0,0,0
3186,1,300.2,309.4,1456,48.8,205,0,0,0,0,0,0
3187,1,300.2,309.4,1752,27.8,208,0,0,0,0,0,0
3188,1,300.1,309.2,1438,51.0,211,0,0,0,0,0,0
3189,0,300.1,309.1,1551,33.7,214,0,0,0,0,0,0
3190,0,300.1,309.2,1599,30.1,216,0,0,0,0,0,0
3191,1,300.1,309.2,1732,33.7,218,0,0,0,0,0,0
3192,1,300.1,309.2,1418,39.8,221,0,0,0,0,0,0
3193,0,300.0,309.1,1401,44.5,0,0,0,0,0,0,0
3194,0,300.0,309.0,1454,51.7,2,0,0,0,0,0,0
3195,1,300.0,309.2,1635,32.4,4,0,0,0,0,0,0
3196,0,300.0,309.1,1489,40.3,7,0,0,0,0,0,0
3197,0,300.0,309.1,1465,40.6,9,0,0,0,0,0,0
3198,1,300.0,309.1,1463,45.7,11,0,0,0,0,0,0
3199,2,300.1,309.1,1560,35.4,14,0,0,0,0,0,0
3200,1,300.1,309.2,1454,44.4,19,0,0,0,0,0,0
3201,0,300.2,309.1,1479,47.0,22,0,0,0,0,0,0
3202,0,300.2,309.2,1430,43.4,24,0,0,0,0,0,0
3203,1,300.1,309.1,1533,38.0,26,0,0,0,0,0,0
3204,0,300.1,309.0,1404,54.8,29,0,0,0,0,0,0
3205,1,300.1,308.9,1548,38.4,31,0,0,0,0,0,0
3206,1,300.1,309.0,1612,33.0,34,0,0,0,0,0,0
3207,1,300.2,309.0,1642,31.2,37,0,0,0,0,0,0
3208,1,300.2,309.1,1406,42.2,40,0,0,0,0,0,0
3209,0,300.3,309.2,1587,31.4,43,0,0,0,0,0,0
3210,1,300.3,309.2,1364,47.6,45,0,0,0,0,0,0
3211,0,300.3,309.2,1462,51.4,48,0,0,0,0,0,0
3212,0,300.3,309.2,1649,32.4,50,0,0,0,0,0,0
3213,0,300.4,309.2,1752,29.0,52,0,0,0,0,0,0
3214,2,300.4,309.3,1396,51.2,54,0,0,0,0,0,0
3216,0,300.5,309.5,1653,27.6,62,0,0,0,0,0,0
3218,0,300.6,309.6,1426,53.6,66,0,0,0,0,0,0
3219,1,300.6,309.6,1503,38.4,68,0,0,0,0,0,0
3220,1,300.7,309.6,1525,36.5,71,0,0,0,0,0,0
3221,0,300.6,309.6,1423,49.1,74,0,0,0,0,0,0
3222,1,300.7,309.7,1435,44.7,76,0,0,0,0,0,0
3223,2,300.6,309.5,1495,36.5,79,0,0,0,0,0,0
3224,1,300.6,309.5,1557,33.8,84,0,0,0,0,0,0
3225,0,300.6,309.4,1474,40.7,87,0,0,0,0,0,0
3226,0,300.5,309.3,1465,46.0,89,0,0,0,0,0,0
3227,1,300.5,309.3,1589,34.9,91,0,0,0,0,0,0
3228,0,300.5,309.3,1475,46.8,94,0,0,0,0,0,0
3229,0,300.6,309.4,1442,43.2,96,0,0,0,0,0,0
3230,0,300.6,309.4,1556,36.0,98,0,0,0,0,0,0
3231,0,300.7,309.3,1425,45.3,100,0,0,0,0,0,0
3232,0,300.7,309.3,1580,38.3,102,0,0,0,0,0,0
3233,2,300.8,309.4,1474,40.7,104,0,0,0,0,0,0
3234,0,300.8,309.4,1489,38.4,109,0,0,0,0,0,0
3236,1,300.8,309.4,1342,62.4,113,1,0,1,0,0,0
3237,1,300.9,309.5,1758,26.8,116,0,0,0,0,0,0
3238,1,300.9,309.4,1724,25.6,119,0,0,0,0,0,0
3239,0,301.0,309.5,1430,48.5,122,0,0,0,0,0,0
3240,0,300.9,309.5,1612,35.2,124,0,0,0,0,0,0
3241,2,300.9,309.5,1469,43.4,126,0,0,0,0,0,0
3242,0,300.9,309.6,1384,42.4,131,0,0,0,0,0,0
3243,0,301.0,309.6,1724,28.1,133,0,0,0,0,0,0
3244,1,301.0,309.6,1397,48.0,135,0,0,0,0,0,0
3245,1,301.0,309.6,1588,32.7,138,0,0,0,0,0,0
3246,0,301.0,309.7,1468,42.0,141,0,0,0,0,0,0
3247,1,301.0,309.8,1594,31.1,143,0,0,0,0,0,0
3248,1,301.0,309.7,1511,39.3,146,0,0,0,0,0,0
3249,0,301.1,309.8,1493,38.9,149,0,0,0,0,0,0
3250,2,301.2,309.8,1709,27.0,151,0,0,0,0,0,0
3251,0,301.1,309.6,1501,36.1,156,0,0,0,0,0,0
3252,0,301.1,309.7,1668,30.8,158,0,0,0,0,0,0
3253,0,301.1,309.6,1502,48.9,160,0,0,0,0,0,0
3254,1,301.0,309.7,1288,58.4,162,0,0,0,0,0,0
3255,0,301.0,309.7,1491,42.9,165,0,0,0,0,0,0
3256,0,301.1,309.8,1519,39.6,167,0,0,0,0,0,0
3258,0,301.2,309.9,1643,32.9,171,0,0,0,0,0,0
3259,1,301.2,310.0,1625,31.6,173,0,0,0,0,0,0
3261,2,301.3,310.1,1469,39.7,179,0,0,0,0,0,0
3262,0,301.3,310.1,1558,36.3,184,0,0,0,0,0,0
3263,0,301.3,310.0,1344,54.8,186,0,0,0,0,0,0
3264,2,301.3,310.1,1455,44.1,188,0,0,0,0,0,0
3265,0,301.3,310.1,1355,53.6,193,0,0,0,0,0,0
3266,0,301.3,310.1,1269,56.8,195,1,0,0,0,1,0
3267,0,301.3,310.0,1550,41.5,197,0,0,0,0,0,0
3268,1,301.3,310.1,1525,37.8,199,0,0,0,0,0,0
3269,1,301.3,310.0,1696,32.4,202,0,0,0,0,0,0
3271,1,301.4,310.0,1689,32.1,207,0,0,0,0,0,0
3272,1,301.3,310.0,1593,30.8,210,0,0,0,0,0,0
3273,1,301.3,309.9,1565,36.0,213,0,0,0,0,0,0
3274,0,301.3,310.0,1665,31.4,0,0,0,0,0,0,0
3275,2,301.3,310.0,1532,36.3,2,0,0,0,0,0,0
3276,0,301.3,310.0,1438,40.9,7,0,0,0,0,0,0
3277,0,301.3,310.1,1531,41.6,9,0,0,0,0,0,0
3278,0,301.3,310.0,1506,40.8,11,0,0,0,0,0,0
3279,0,301.2,309.9,1382,52.4,13,0,0,0,0,0,0
3280,1,301.2,309.9,1456,50.8,15,0,0,0,0,0,0
3281,1,301.2,310.0,1445,45.6,18,0,0,0,0,0,0
3282,0,301.2,309.9,1515,40.9,21,0,0,0,0,0,0
3283,0,301.2,309.9,1449,45.5,23,0,0,0,0,0,0
3284,2,301.2,309.9,1362,50.7,25,0,0,0,0,0,0
3285,0,301.2,309.9,1687,29.7,30,0,0,0,0,0,0
3286,0,301.2,310.0,1618,37.6,32,0,0,0,0,0,0
3287,1,301.2,310.1,1558,32.6,34,0,0,0,0,0,0
3288,0,301.3,310.1,1662,31.0,37,0,0,0,0,0,0
3289,1,301.2,310.1,1295,56.6,39,0,0,0,0,0,0
3290,0,301.2,310.2,1385,42.3,42,0,0,0,0,0,0
3291,1,301.2,310.1,1479,45.5,44,0,0,0,0,0,0
3292,0,301.3,310.3,1400,44.3,47,0,0,0,0,0,0
3293,1,301.2,310.3,1357,54.5,49,0,0,0,0,0,0
3294,0,301.1,310.2,1657,34.1,52,0,0,0,0,0,0
3295,0,301.1,310.2,1496,43.4,54,0,0,0,0,0,0
3296,1,301.2,310.3,1379,43.2,56,0,0,0,0,0,0
3297,0,301.2,310.3,1548,38.6,59,0,0,0,0,0,0
3298,0,301.2,310.3,1499,38.1,61,0,0,0,0,0,0
3299,0,301.3,310.5,1390,45.8,63,0,0,0,0,0,0
3300,2,301.3,310.4,1538,38.4,65,0,0,0,0,0,0
3301,0,301.3,310.5,1365,47.7,70,0,0,0,0,0,0
3302,0,301.3,310.5,1503,48.6,72,0,0,0,0,0,0
3303,0,301.2,310.4,1390,49.9,74,0,0,0,0,0,0
3304,0,301.2,310.3,1497,45.7,76,0,0,0,0,0,0
3305,1,301.3,310.4,1577,48.3,78,0,0,0,0,0,0
3306,0,301.4,310.5,1432,54.3,81,0,0,0,0,0,0
3307,1,301.4,310.5,1563,39.9,83,0,0,0,0,0,0
3308,0,301.4,310.4,1433,43.4,86,0,0,0,0,0,0
3309,0,301.3,310.4,1384,50.1,88,0,0,0,0,0,0
3310,0,301.3,310.4,1346,46.7,90,0,0,0,0,0,0
3311,0,301.3,310.4,1459,44.7,92,0,0,0,0,0,0
3312,0,301.4,310.4,1639,28.9,94,0,0,0,0,0,0
3313,0,301.4,310.4,1737,31.9,96,0,0,0,0,0,0
3314,0,301.4,310.5,1489,43.5,98,0,0,0,0,0,0
3315,1,301.5,310.6,1492,43.0,100,0,0,0,0,0,0
3316,1,301.4,310.5,1217,60.6,103,0,0,0,0,0,0
3317,0,301.5,310.5,1636,28.7,106,0,0,0,0,0,0
3318,0,301.4,310.4,1436,49.7,108,0,0,0,0,0,0
3319,0,301.4,310.4,1689,30.6,110,0,0,0,0,0,0
3321,0,301.5,310.6,1522,41.0,114,0,0,0,0,0,0
3322,0,301.5,310.5,1351,52.9,116,0,0,0,0,0,0
3323,0,301.5,310.5,1589,36.7,118,0,0,0,0,0,0
3324,0,301.5,310.6,1578,34.1,120,0,0,0,0,0,0
3325,0,301.5,310.6,1587,33.7,122,0,0,0,0,0,0
3328,0,301.6,310.6,1418,43.9,129,0,0,0,0,0,0
3329,0,301.6,310.7,1683,29.7,131,0,0,0,0,0,0
3330,0,301.7,310.8,1385,50.7,133,0,0,0,0,0,0
3331,0,301.7,310.8,1559,44.5,135,0,0,0,0,0,0
3332,1,301.7,310.8,1671,31.6,137,0,0,0,0,0,0
3333,1,301.6,310.8,1343,49.5,140,0,0,0,0,0,0
3334,1,301.6,310.8,1548,34.2,143,0,0,0,0,0,0
3335,0,301.7,310.9,1705,31.2,146,0,0,0,0,0,0
3336,0,301.6,310.8,1535,35.4,148,0,0,0,0,0,0
3337,0,301.6,310.8,1564,34.1,150,0,0,0,0,0,0
3338,1,301.6,310.9,1510,40.9,152,0,0,0,0,0,0
3339,0,301.6,310.9,1492,45.2,155,0,0,0,0,0,0
3340,1,301.5,310.8,1452,44.1,157,0,0,0,0,0,0
3341,2,301.4,310.7,1329,52.0,160,0,0,0,0,0,0
3342,0,301.5,310.8,1382,52.4,165,0,0,0,0,0,0
3343,1,301.5,310.8,1628,36.4,167,0,0,0,0,0,0
3344,0,301.4,310.7,1706,27.9,170,0,0,0,0,0,0
3345,0,301.3,310.7,1594,34.1,172,0,0,0,0,0,0
3346,0,301.3,310.7,1761,24.3,174,0,0,0,0,0,0
3347,0,301.3,310.6,1529,41.8,176,0,0,0,0,0,0
3348,1,301.3,310.7,1532,40.7,178,0,0,0,0,0,0
3349,0,301.4,310.7,1673,27.8,181,0,0,0,0,0,0
3350,0,301.4,310.8,1285,62.6,183,1,0,0,0,1,0
3351,0,301.4,310.8,1680,31.4,185,0,0,0,0,0,0
3352,0,301.4,310.8,1610,34.6,187,0,0,0,0,0,0
3353,0,301.6,310.9,1632,31.6,189,0,0,0,0,0,0
3354,0,301.6,310.9,1559,40.2,191,0,0,0,0,0,0
3355,0,301.5,310.8,1367,49.0,193,0,0,0,0,0,0
3356,0,301.6,310.8,1355,57.8,195,1,0,0,0,1,0
3357,2,301.6,310.7,1414,51.7,197,0,0,0,0,0,0
